86.877795959412,356.01860400781,50
99.537208015611,342.20833631013,50
112.19662007181,334.15234681983,50
128.30859905243,329.54892425394,50
131.76116597684,319.19122348068,50
154.7782788063,307.68266706596,50
162.8342682966,300.77753321712,50
169.73940214544,284.6655542365,50
183.54966984311,275.45870910472,50
189.30394805047,274.30785346325,50
191.60565933342,274.30785346325,50
176.64453599428,281.21298731209,50
166.28683522102,303.07924450006,50
162.8342682966,316.88951219774,50
170.89025778691,330.69977989541,50
183.54966984311,342.20833631013,50
188.153092409,362.92373785664,50
197.35993754078,362.92373785664,50
200.8125044652,343.35919195161,50
214.62277216287,341.05748066866,50
233.03646242643,338.75576938572,50
259.5061421803,342.20833631013,50
294.03181142448,346.81175887602,50
308.99293476363,347.9626145175,50
325.10491374424,342.20833631013,50
329.70833631013,328.39806861246,50
327.40662502719,311.13523399037,50
333.16090323455,284.6655542365,50
356.178016064,277.76042038767,50
369.98828376168,272.0061421803,50
383.79855145935,274.30785346325,50
388.40197402524,270.85528653883,50
402.21224172291,273.15699782178,50
418.32422070353,269.70443089736,50
437.88876660856,266.25186397294,50
458.60416815507,258.19587448263,50
481.62128098452,265.10100833147,50
493.12983739925,253.59245191674,50
510.39267202133,255.89416319969,50
513.84523894575,243.23475114349,50
527.65550664342,229.42448344582,50
536.8623517752,213.3125044652,50
544.91834126551,204.10565933342,50
555.27604203877,201.80394805047,50
561.03032024613,202.95480369195,50
569.08630973644,202.95480369195,50
585.19828871705,198.35138112606,50
603.61197898062,196.04966984311,50
615.12053539534,192.59710291869,50
630.08165873449,183.39025778691,50
636.98679258332,178.78683522102,50
649.64620463952,173.03255701366,50
661.15476105425,169.57999008924,50
669.21075054456,163.82571188188,50
672.66331746897,158.07143367452,50
681.87016260075,150.01544418421,50
686.47358516665,146.56287725979,50
709.4906979961,137.35603212801,50
726.75353261819,137.35603212801,50
762.43005750384,125.84747571328,50
