1175.0897757811,258.63832073668,20
1167.2552454374,265.3536324599,20
1157.1822778526,273.18816280364,20
1144.8708730267,270.94972556257,20
1126.9633750981,265.3536324599,20
1106.8174399285,272.06894418311,20
1098.9829095847,254.16144625454,20
1094.5060351026,279.90347452686,20
1095.6252537231,303.4070655581,20
1097.8636909642,323.55300072774,20
1106.8174399285,336.98362417417,20
1083.3138488972,354.89112210273,20
1055.3333833838,358.24877796434,20
1025.1144806294,353.7719034822,20
1019.5183875267,379.51393175451,20
989.29948477223,388.4676807188,20
975.86886132581,400.77908554469,20
997.13401511598,424.28267657593,20
1026.2336992499,433.23642554022,20
1020.6376061472,466.81298415628,20
1007.2069827008,482.48204484378,20
1003.8493268392,471.28985863842,20
965.79589374099,460.09767243307,20
974.74964270527,467.93220277682,20
964.67667512045,480.24360760271,20
943.41152133028,478.00517036163,20
913.19261857582,479.12438898217,20
893.04668340618,483.60126346431,20
885.21215306243,491.43579380806,20
872.90074823654,498.15110553127,20
876.25840409815,507.10485449556,20
881.85449720083,520.53547794198,20
869.54309237494,530.6084455268,20
854.99325030798,530.6084455268,20
846.03950134369,535.08532000894,20
852.75481306691,546.2775062143,20
839.32418962048,550.75438069644,20
828.13200341513,550.75438069644,20
828.13200341513,557.46969241965,20
830.3704406562,569.78109724554,20
828.13200341513,580.9732834509,20
848.27793858476,582.09250207143,20
867.30465513387,585.45015793304,20
863.94699927226,595.52312551786,20
859.47012479012,605.59609310268,20
858.35090616958,613.43062344643,20
853.87403168744,616.78827930803,20
841.56262686155,623.50359103124,20
825.89356617405,641.41108895981,20
810.22450548656,648.12640068303,20
799.0323192812,660.43780550892,20
800.15153790174,679.46452205802,20
793.43622617853,690.65670826337,20
778.88638411156,687.29905240177,20
753.14435583925,679.46452205802,20
743.07138825443,670.51077309373,20
729.640764808,664.91467999106,20
708.37561101783,651.48405654463,20
697.18342481248,635.81499585713,20
691.5873317098,614.54984206696,20
685.99123860712,603.35765586161,20
674.79905240177,605.59609310268,20
663.60686619641,612.31140482589,20
649.05702412945,615.6690606875,20
636.74561930356,608.95374896428,20
633.38796344195,617.90749792857,20
631.14952620088,623.50359103124,20
606.5267165491,625.74202827232,20
600.93062344643,625.74202827232,20
596.45374896428,627.98046551339,20
589.73843724107,638.05343309821,20
588.61921862054,643.64952620088,20
585.26156275893,650.3648379241,20
577.42703241518,658.19936826784,20
565.11562758929,660.43780550892,20
555.04266000447,662.67624274999,20
550.56578552233,666.03389861159,20
567.35406483036,674.98764757588,20
579.66546965625,679.46452205802,20
579.66546965625,691.77592688391,20
572.95015793304,709.68342481248,20
561.75797172768,719.75639239729,20
549.44656690179,727.59092274104,20
542.73125517858,739.90232756693,20
538.25438069644,743.25998342854,20
536.01594345537,748.85607653122,20
533.7775062143,763.40591859818,20
514.75078966519,752.21373239282,20
508.03547794198,736.54467170533,20
496.84329173663,720.87561101783,20
