80.751116956423,220.13784515159,60
87.933384590111,208.16739909544,60
94.317622486723,198.59104225052,60
103.89397933164,191.40877461683,60
119.85457407317,191.40877461683,60
131.02699039224,193.80286382806,60
146.1895553967,199.3890719876,60
154.16985276746,200.98513146175,60
158.95803118992,212.9555775179,60
160.55409066407,225.72405331112,60
173.3225664573,220.93587488866,60
182.10089356514,208.96542883252,60
194.86936935836,200.98513146175,60
207.63784515159,198.59104225052,60
218.81026147066,200.98513146175,60
225.99252910435,196.99498277637,60
233.97282647511,205.77330988421,60
237.96297516049,211.35951804374,60
237.96297516049,226.5220830482,60
245.14524279418,211.35951804374,60
257.11568885033,204.97528014713,60
279.46052148847,204.97528014713,60
287.44081885924,200.98513146175,60
303.40141360077,193.00483409099,60
306.59353254907,182.63044750899,60
310.58368123445,173.85212040115,60
319.3620083423,177.04423934946,60
324.15018676476,170.66000145284,60
340.90881124336,169.86197171577,60
356.07137624782,164.27576355623,60
360.0615249332,165.07379329331,60
364.84970335566,163.47773381915,60
384.00241704549,168.26591224161,60
399.16498204995,161.08364460793,60
408.74133889486,152.30531750008,60
414.3275470544,139.53684170686,60
423.10587416224,141.13290118101,60
435.07632021839,145.1230498664,60
440.66252837792,153.10334723716,60
443.85464732623,161.08364460793,60
462.20933127899,151.50728776301,60
478.9679557576,141.13290118101,60
494.92855049913,139.53684170686,60
508.49505602943,137.94078223271,60
522.06156155973,132.35457407317,60
530.04185893049,121.98018749118,60
541.21427524956,116.39397933164,60
557.97289972817,111.60580090918,60
567.54925657309,102.02944406426,60
580.31773236631,98.039295378882,60
590.69211894831,89.26096827104,60
609.84483263814,78.886581689046,60
631.39163553921,61.329927473363,60
647.35223028074,58.137808525057,60
660.91873581104,51.753570628445,60
675.28327107841,39.783124572298,60
681.66750897503,30.20676772738,60
687.25371713456,23.822529830768,60
692.8399252941,11.85208377462,60
693.63795503117,5.467845878008,60
697.62810371656,1.4776971926256,60
